record_id,date,tide,time,location,count_1,count_2,count_3,mean_count,in_daily_total_yn,raw_datafile
2421,3-May-99,rising,19:00,Bruns.corner,88000,70000,,79000,TRUE,BPPEEP99.xls
2422,3-May-99,,,TOTAL,,,,96500,total,BPPEEP99.xls
2423,4-May-99,rising,19:00,Bruns.corner,60000,,,60000,TRUE,BPPEEP99.xls
2424,4-May-99,rising,19:15,C.Port corner,16000,,,16000,TRUE,BPPEEP99.xls
2425,4-May-99,,,TOTAL,,,,76000,total,BPPEEP99.xls
2426,5-May-99,dropping,10:10,C.Port corner,41000,,,41000,TRUE,BPPEEP99.xls
2427,5-May-99,dropping,10:10,jetty side,8800,,,8800,TRUE,BPPEEP99.xls
2428,5-May-99,dropping,10:35,Bruns.corner,43800,,,43800,TRUE,BPPEEP99.xls
2429,5-May-99,,,TOTAL,,,,93600,total,BPPEEP99.xls
2430,6-May-99,dropping,9:10,C.Port corner,25000,30000,,27500,TRUE,BPPEEP99.xls
2431,6-May-99,dropping,9:10,jetty side,6000,5000,,5500,TRUE,BPPEEP99.xls
2432,6-May-99,dropping,9:30,before pilings,1650,,,1650,TRUE,BPPEEP99.xls
2433,6-May-99,dropping,9:30,pilings,750,,,750,TRUE,BPPEEP99.xls
2434,6-May-99,dropping,9:30,bend edge,750,,,750,TRUE,BPPEEP99.xls
2435,6-May-99,dropping,9:53,Bruns.corner,8500,8000,8300,8267,TRUE,BPPEEP99.xls
2436,6-May-99,,,TOTAL,,,,44417,total,BPPEEP99.xls
2437,7-May-99,high-dropping,9:50,jetty side,31100,30000,,30550,TRUE,BPPEEP99.xls
2438,7-May-99,dropping,,pilings,8500,,,8500,TRUE,BPPEEP99.xls
2439,7-May-99,dropping,10:15,Bruns.corner,61000,,,61000,TRUE,BPPEEP99.xls
2440,7-May-99,,,TOTAL,,,,100050,total,BPPEEP99.xls
2441,8-May-99,rising,9:40,C.Port corner,0,,,0,TRUE,BPPEEP99.xls
2442,8-May-99,rising,9:40,jetty side,10000,10500,,10250,TRUE,BPPEEP99.xls
2443,8-May-99,rising,9:40,before pilings,4500,,,4500,TRUE,BPPEEP99.xls
2444,8-May-99,rising,9:40,pilings,10500,,,10500,TRUE,BPPEEP99.xls
2445,8-May-99,rising,10:00,Bruns.corner,51000,,,51000,TRUE,BPPEEP99.xls
2446,8-May-99,,,TOTAL,,,,76250,total,BPPEEP99.xls
2447,9-May-99,,,,,,,no survey,no survey,BPPEEP99.xls
2448,10-May-99,high,13:45,C.Port corner,0,,,0,TRUE,BPPEEP99.xls
2449,10-May-99,high,13:45,jetty side,0,,,0,TRUE,BPPEEP99.xls
2450,10-May-99,high,13:45,before pilings,0,,,0,TRUE,BPPEEP99.xls
2451,10-May-99,high,14:00,pilings,0,,,0,TRUE,BPPEEP99.xls
2452,10-May-99,high,14:00,Bruns.corner,52000,40000,,46000,TRUE,BPPEEP99.xls
2453,10-May-99,,,TOTAL,,,,46000,total,BPPEEP99.xls
2454,11-May-99,high,15:25,C.Port corner,5000,,,5000,TRUE,BPPEEP99.xls
2455,11-May-99,high,15:25,jetty side,0,,,0,TRUE,BPPEEP99.xls
2456,11-May-99,high-dropping,15:40,before pilings,1100,,,1100,TRUE,BPPEEP99.xls
2457,11-May-99,high-dropping,15:40,pilings,550,,,550,TRUE,BPPEEP99.xls
2458,11-May-99,high-dropping,15:50,Bruns.corner,15000,,,15000,TRUE,BPPEEP99.xls
2459,11-May-99,,,TOTAL,,,,21650,total,BPPEEP99.xls
2460,12-May-99,rising,15:25,C.Port corner,4000,4100,,4050,TRUE,BPPEEP99.xls
2461,12-May-99,rising,15:25,jetty side,0,,,0,TRUE,BPPEEP99.xls
2462,12-May-99,rising,15:25,before pilings,0,,,0,TRUE,BPPEEP99.xls
2463,12-May-99,rising,15:30,pilings,470,,,470,TRUE,BPPEEP99.xls
2464,12-May-99,rising,15:50,Bruns.corner,18200,,,18200,TRUE,BPPEEP99.xls
2465,12-May-99,,,TOTAL,,,,22720,total,BPPEEP99.xls
2466,13-May-99,rising,15:35,C.Port corner,6400,,,6400,TRUE,BPPEEP99.xls
2467,13-May-99,rising,15:35,jetty side,1000,,,1000,TRUE,BPPEEP99.xls
2468,13-May-99,rising,15:45,before pilings,0,,,0,TRUE,BPPEEP99.xls
2469,13-May-99,rising,15:45,pilings,0,,,0,TRUE,BPPEEP99.xls
2470,13-May-99,rising,15:50,Bruns.corner,2200,,,2200,TRUE,BPPEEP99.xls
2471,13-May-99,,,TOTAL,,,,9600,total,BPPEEP99.xls
2472,14-May-99,rising,16:40,C.Port corner,0,,,0,TRUE,BPPEEP99.xls
2473,14-May-99,rising,16:40,jetty side,0,,,0,TRUE,BPPEEP99.xls
2474,14-May-99,rising,16:45,before pilings,0,,,0,TRUE,BPPEEP99.xls
2475,14-May-99,rising,16:45,pilings,0,,,0,TRUE,BPPEEP99.xls
2476,14-May-99,rising,16:50,Bruns.corner,18,,,18,TRUE,BPPEEP99.xls
2477,14-May-99,,,TOTAL,,,,18,total,BPPEEP99.xls
2478,9-Apr-08,dropping,10:18,CP jetty side marsh,5000,,,5000,TRUE,BPPeeps2008.xls
2479,9-Apr-08,dropping,10:18,C.Port corner,0,,,0,TRUE,BPPeeps2008.xls
2480,9-Apr-08,dropping,10:25,east end pilings - on outer mud,5400,,,5400,TRUE,BPPeeps2008.xls
2481,9-Apr-08,dropping,10:35,Bruns.corner and west end mumblies,33000,34500,,33750,TRUE,BPPeeps2008.xls
2482,9-Apr-08,,,TOTAL of sweep count CP to BP,,,,44150,total,BPPeeps2008.xls
2483,16-Apr-08,high,16:00,WNW side Bruns(Canoe Pass),0,,,0,FALSE,BPPeeps2008.xls
2484,16-Apr-08,high,16:03,Bruns.corner and west end mumblies,0,,,0,FALSE,BPPeeps2008.xls
2485,16-Apr-08,high,16:05,off view corner,1100,,,1100,FALSE,BPPeeps2008.xls
2486,16-Apr-08,high,16:05,off pilings on mumblies,39000,,,39000,FALSE,BPPeeps2008.xls
2487,16-Apr-08,high,16:10,east end pilings - on outer mud,50000,,,50000,FALSE,BPPeeps2008.xls
2488,16-Apr-08,high-dropping,16:23,CP jetty side marsh,900,,,900,FALSE,BPPeeps2008.xls
2489,16-Apr-08,high-dropping,16:23,C.Port corner,0,,,0,FALSE,BPPeeps2008.xls
2490,16-Apr-08,high-dropping,16:30,34th pullout - on mumblies,18000,,,18000,FALSE,BPPeeps2008.xls
2491,16-Apr-08,high-dropping,16:30,east of E end pilings,3600,,,3600,FALSE,BPPeeps2008.xls
2492,16-Apr-08,high-dropping,16:33,off view corner,36000,,,36000,FALSE,BPPeeps2008.xls
2493,16-Apr-08,high-dropping,16:57,CP jetty side marsh,0,,,0,TRUE,BPPeeps2008.xls
2494,16-Apr-08,high-dropping,17:00,C.Port corner,12400,,,12400,TRUE,BPPeeps2008.xls
2495,16-Apr-08,high-dropping,17:05,east of E end pilings (near mud),10500,,,10500,TRUE,BPPeeps2008.xls
2496,16-Apr-08,high-dropping,17:05,east of E end pilings (outer mud),21000,,,21000,TRUE,BPPeeps2008.xls
2497,16-Apr-08,high-dropping,17:10,off pilings on mumblies,5000,,,5000,TRUE,BPPeeps2008.xls
2498,16-Apr-08,high-dropping,17:10,Bruns.corner and west end mumblies(tide edge),27000,,,27000,TRUE,BPPeeps2008.xls
2499,16-Apr-08,high-dropping,17:10,Brunswick Pt corner (inner mud),1700,,,1700,TRUE,BPPeeps2008.xls
2500,16-Apr-08,,,TOTAL of sweep count CP to BP,,,,77600,total,BPPeeps2008.xls
2501,17-Apr-08,rising,15:40,WNW side Bruns(Canoe Pass),10000,,,10000,FALSE,BPPeeps2008.xls
2502,17-Apr-08,rising,15:45,Brunswick Pt corner,0,,,0,FALSE,BPPeeps2008.xls
2503,17-Apr-08,rising,15:50,off W end pilings (outer mud),12500,,,12500,FALSE,BPPeeps2008.xls
2504,17-Apr-08,rising,15:50,off pilings on mumblies,1200,,,1200,FALSE,BPPeeps2008.xls
2505,17-Apr-08,rising,15:55,34th to Coal Port corner,60000,,,60000,FALSE,BPPeeps2008.xls
2506,17-Apr-08,rising,16:00,CP jetty side marsh,0,,,0,TRUE,BPPeeps2008.xls
2507,17-Apr-08,rising,16:00,C.Port corner,0,,,0,TRUE,BPPeeps2008.xls
2508,17-Apr-08,rising,16:05,34th pullout to mid pilings - on mumblies,70000,,,70000,TRUE,BPPeeps2008.xls
2509,17-Apr-08,rising,16:12,Bruns.corner and west end mumblies,0,,,0,TRUE,BPPeeps2008.xls
2510,17-Apr-08,rising,16:15,WNW side Bruns(Canoe Pass),35000,,,35000,TRUE,BPPeeps2008.xls
2511,17-Apr-08,rising,16:35,CP jetty side marsh,2500,,,2500,FALSE,BPPeeps2008.xls
2512,17-Apr-08,rising,16:35,C.Port corner,0,,,0,FALSE,BPPeeps2008.xls
2513,17-Apr-08,rising,16:40,off pilings on mumblies,70000,80000,,75000,FALSE,BPPeeps2008.xls
2514,17-Apr-08,rising,16:45,Brunswick Pt corner (inner mud),1000,,,1000,FALSE,BPPeeps2008.xls
2515,17-Apr-08,,,TOTAL of sweep count CP to BP,,,,105000,total,BPPeeps2008.xls
2516,18-Apr-08,rising,16:00,WNW side Bruns(Canoe Pass),1000,,,1000,FALSE,BPPeeps2008.xls
2517,18-Apr-08,rising,16:05,Brunswick Pt corner (inner mud),20,,,20,FALSE,BPPeeps2008.xls
2518,18-Apr-08,rising,16:15,in flight over water - disturbed by PEFA,80000,80000,,80000,TRUE,BPPeeps2008.xls
2519,18-Apr-08,rising,16:21,CP jetty side marsh,0,,,0,TRUE,BPPeeps2008.xls
2520,18-Apr-08,rising,16:21,C.Port corner,0,,,0,TRUE,BPPeeps2008.xls
2521,18-Apr-08,,,TOTAL for day,,,,80000,total,BPPeeps2008.xls
2522,19-Apr-08,dropping,7:35,WNW side Bruns(Canoe Pass),3000,,,3000,FALSE,BPPeeps2008.xls
2523,19-Apr-08,dropping,7:40,Brunswick Pt corner (inner mud),8500,,,8500,FALSE,BPPeeps2008.xls
2524,19-Apr-08,dropping,7:45,off pilings on mumblies,3000,,,3000,FALSE,BPPeeps2008.xls
2525,19-Apr-08,dropping,7:50,off east end pilings on mumblies,3000,,,3000,FALSE,BPPeeps2008.xls
2526,19-Apr-08,dropping,7:55,34th pullout - inner mud,16000,,,16000,FALSE,BPPeeps2008.xls
2527,19-Apr-08,dropping,7:58,CP jetty side marsh,0,,,0,TRUE,BPPeeps2008.xls
2528,19-Apr-08,dropping,8:00,C.Port corner,5000,,,5000,TRUE,BPPeeps2008.xls
2529,19-Apr-08,dropping,8:05,east end pilings,4500,,,4500,TRUE,BPPeeps2008.xls
2530,19-Apr-08,dropping,8:10,off pilings beyond mumblies,9500,,,9500,TRUE,BPPeeps2008.xls
2531,19-Apr-08,dropping,8:15,Brunswick Pt corner - tide edge near marsh tip,6500,,,6500,TRUE,BPPeeps2008.xls
2532,19-Apr-08,dropping,8:17,WNW side Bruns(Canoe Pass),6000,,,6000,TRUE,BPPeeps2008.xls
2533,19-Apr-08,rising,16:30,along outer edge of mumblies,100000,,,100000,FALSE,BPPeeps2008.xls
2534,19-Apr-08,,,TOTAL of sweep count CP to BP - AM,,,,31500,total,BPPeeps2008.xls
2535,20-Apr-08,dropping,7:33,WNW side Bruns(Canoe Pass),0,,,0,TRUE,BPPeeps2008.xls
2536,20-Apr-08,dropping,7:35,Brunswick Pt corner (mid mud),33000,,,33000,TRUE,BPPeeps2008.xls
2537,20-Apr-08,dropping,7:35,fly around Bpoint to west,3000,,,3000,TRUE,BPPeeps2008.xls
2538,20-Apr-08,dropping,7:40,view corner (east of mudroost),7000,,,7000,TRUE,BPPeeps2008.xls
2539,20-Apr-08,dropping,7:45,34th pullout - on mumblies,900,,,900,TRUE,BPPeeps2008.xls
2540,20-Apr-08,dropping,7:50,CP jetty side marsh,0,,,0,TRUE,BPPeeps2008.xls
2541,20-Apr-08,dropping,7:50,C.Port corner,1200,,,1200,TRUE,BPPeeps2008.xls
2542,20-Apr-08,dropping,7:55,fly to east end,400,,,400,FALSE,BPPeeps2008.xls
2543,20-Apr-08,dropping,8:00,off pilings (inner mud),7000,,,7000,FALSE,BPPeeps2008.xls
2544,20-Apr-08,dropping,8:05,view corner (east of mudroost - inner mud),1400,,,1400,FALSE,BPPeeps2008.xls
2545,20-Apr-08,dropping,8:09,Bruns.corner and west end mumblies(tide edge),36100,34000,,35050,FALSE,BPPeeps2008.xls
2546,20-Apr-08,dropping,8:25,CP jetty side marsh,6500,,,6500,FALSE,BPPeeps2008.xls
2547,20-Apr-08,dropping,8:25,C.Port corner,0,,,0,FALSE,BPPeeps2008.xls
2548,20-Apr-08,dropping,8:30,east of E end pilings (outer mud),12000,,,12000,FALSE,BPPeeps2008.xls
2549,20-Apr-08,dropping,8:35,west of W end pilings (outer mud),12000,,,12000,FALSE,BPPeeps2008.xls
2550,20-Apr-08,dropping,8:35,west end mumblies (outer mud),3000,,,3000,FALSE,BPPeeps2008.xls
2551,20-Apr-08,dropping,8:40,WNW side Bruns(Canoe Pass),10000,,,10000,FALSE,BPPeeps2008.xls
2552,20-Apr-08,,,TOTAL of sweep count BP to CP,,,,45100,total,BPPeeps2008.xls
2553,21-Apr-08,dropping,7:46,WNW side Bruns(Canoe Pass),16000,,,16000,FALSE,BPPeeps2008.xls
2554,21-Apr-08,dropping,7:50,Brunswick Pt corner (inner to mid mud),38000,,,38000,FALSE,BPPeeps2008.xls
2555,21-Apr-08,dropping,7:50,West end mumblies(tide edge),3000,,,3000,FALSE,BPPeeps2008.xls
2556,21-Apr-08,dropping,7:55,view corner (east of mudroost - inner mud),1100,,,1100,FALSE,BPPeeps2008.xls
2557,21-Apr-08,dropping,8:00,off pilings (inner mud),1600,,,1600,FALSE,BPPeeps2008.xls
2558,21-Apr-08,dropping,8:05,C.Port corner,8500,,,8500,FALSE,BPPeeps2008.xls
2559,21-Apr-08,dropping,8:05,CP jetty side marsh,1000,,,1000,FALSE,BPPeeps2008.xls
2560,21-Apr-08,dropping,8:10,CP jetty side marsh,4500,,,4500,TRUE,BPPeeps2008.xls
2561,21-Apr-08,dropping,8:15,C.Port corner to 34th marsh,10000,,,10000,TRUE,BPPeeps2008.xls
2562,21-Apr-08,dropping,8:20,E end pilings (outer mud),600,,,600,TRUE,BPPeeps2008.xls
2563,21-Apr-08,dropping,8:20,off pilings (inner mud),2700,,,2700,TRUE,BPPeeps2008.xls
2564,21-Apr-08,dropping,8:25,Bruns.corner and west end mumblies(tide edge),41000,,,41000,TRUE,BPPeeps2008.xls
2565,21-Apr-08,dropping,8:25,WNW side Bruns(Canoe Pass),5000,,,5000,TRUE,BPPeeps2008.xls
2566,21-Apr-08,,,TOTAL of sweep count CP to BP - AM,,,,63800,total,BPPeeps2008.xls
2567,21-Apr-08,rising,17:30,WNW side Bruns(Canoe Pass),,,,,FALSE,BPPeeps2008.xls
2568,21-Apr-08,rising,,flying east towards CP jetty,1500,,,,FALSE,BPPeeps2008.xls
2569,21-Apr-08,rising,17:42,Brunswick Point marsh tip,,,,,FALSE,BPPeeps2008.xls
2570,21-Apr-08,rising,17:45,west of W end pilings (outer mud),500,,,,FALSE,BPPeeps2008.xls
2571,21-Apr-08,rising,17:50,in flight from CP end towards BP end,2500,,,,FALSE,BPPeeps2008.xls
2572,21-Apr-08,rising,17:50,C.Port corner - tide edge,1700,,,,FALSE,BPPeeps2008.xls
2573,21-Apr-08,rising,17:50,WNW side Bruns(Canoe Pass),,,,,FALSE,BPPeeps2008.xls
2574,21-Apr-08,rising,18:11,CP jetty side marsh,0,,,,FALSE,BPPeeps2008.xls
2575,21-Apr-08,rising,18:11,C.Port corner,1700,,,,FALSE,BPPeeps2008.xls
2576,21-Apr-08,rising,18:20,view corner - outer mud,25,,,,FALSE,BPPeeps2008.xls
2577,21-Apr-08,rising,18:20,Brunswick Point corner,0,,,,FALSE,BPPeeps2008.xls
2578,21-Apr-08,rising,18:35,WNW side Bruns(Canoe Pass),35000,,,,FALSE,BPPeeps2008.xls
2579,21-Apr-08,,,TOTAL for day - AM count,,,,63800,total,BPPeeps2008.xls
2580,22-Apr-08,dropping,7:48,WNW side Bruns(Canoe Pass),300,,,300,FALSE,BPPeeps2008.xls
2581,22-Apr-08,dropping,7:55,Brunswick Point corner,7500,,,7500,FALSE,BPPeeps2008.xls
2582,22-Apr-08,dropping,7:55,W end mumblies,3000,,,3000,FALSE,BPPeeps2008.xls
2583,22-Apr-08,dropping,8:10,Brunswick Point corner -mid mud to water edge,16000,,,16000,FALSE,BPPeeps2008.xls
2584,22-Apr-08,dropping,8:10,"Brunswick Point corner -mid mud, east of roost",4500,,,4500,FALSE,BPPeeps2008.xls
2585,22-Apr-08,dropping,8:15,View corner,600,,,600,FALSE,BPPeeps2008.xls
2586,22-Apr-08,dropping,8:18,34th pullout - on mumblies,100,,,100,FALSE,BPPeeps2008.xls
2587,22-Apr-08,dropping,8:19,C.Port corner,18500,,,18500,FALSE,BPPeeps2008.xls
2588,22-Apr-08,dropping,8:19,CP jetty side marsh,4000,,,4000,FALSE,BPPeeps2008.xls
2589,22-Apr-08,dropping,8:36,C.Port corner,14000,,,14000,TRUE,BPPeeps2008.xls
2590,22-Apr-08,dropping,8:36,CP jetty side marsh,5500,,,5500,TRUE,BPPeeps2008.xls
2591,22-Apr-08,dropping,8:40,east of E end pilings (outer mud),2100,,,2100,TRUE,BPPeeps2008.xls
2592,22-Apr-08,dropping,8:45,off pilings (inner mud),10000,,,10000,TRUE,BPPeeps2008.xls
2593,22-Apr-08,dropping,8:48,Bruns.corner and west end mumblies(tide edge),26500,,,26500,TRUE,BPPeeps2008.xls
2594,22-Apr-08,dropping,8:48,Brunswick Pt corner - marsh edge,10000,,,10000,TRUE,BPPeeps2008.xls
2595,22-Apr-08,dropping,9:15,WNW side Bruns(Canoe Pass),,,,,FALSE,BPPeeps2008.xls
2596,22-Apr-08,,,TOTAL of sweep count CP to BP,,,,68100,total,BPPeeps2008.xls
2597,23-Apr-08,dropping,8:30,WNW side Bruns(Canoe Pass),3000,,,3000,FALSE,BPPeeps2008.xls
2598,23-Apr-08,dropping,8:40,Brunswick Pt corner to pilings (inner mud),42000,,,42000,FALSE,BPPeeps2008.xls
2599,23-Apr-08,dropping,8:45,off pilings (inner mud),3500,,,3500,FALSE,BPPeeps2008.xls
2600,23-Apr-08,dropping,8:55,C.Port corner,27000,,,27000,FALSE,BPPeeps2008.xls
2601,23-Apr-08,dropping,8:55,CP jetty side marsh,3000,,,3000,FALSE,BPPeeps2008.xls
2602,23-Apr-08,dropping,9:08,CP jetty side marsh,17000,,,17000,TRUE,BPPeeps2008.xls
2603,23-Apr-08,dropping,9:08,C.Port corner,19500,,,19500,TRUE,BPPeeps2008.xls
2604,23-Apr-08,dropping,9:10,34th to east end pilings marsh,5500,,,5500,TRUE,BPPeeps2008.xls
2605,23-Apr-08,dropping,9:15,E end pilings,3500,,,3500,TRUE,BPPeeps2008.xls
2606,23-Apr-08,dropping,9:20,off pilings (outer edge mumblies),4500,,,4500,TRUE,BPPeeps2008.xls
2607,23-Apr-08,dropping,9:20,off pilings (inner mud),4800,,,4800,TRUE,BPPeeps2008.xls
2608,23-Apr-08,dropping,9:25,west of W end pilings (inner mud),4500,,,4500,TRUE,BPPeeps2008.xls
2609,23-Apr-08,dropping,9:30,Bruns.corner & W end mumblies(mid to tide edge),48000,,,48000,TRUE,BPPeeps2008.xls
2610,23-Apr-08,,,TOTAL of sweep count CP to BP,,,,107300,total,BPPeeps2008.xls
2611,24-Apr-08,dropping,8:40,WNW side Bruns(Canoe Pass),,,,,FALSE,BPPeeps2008.xls
2612,24-Apr-08,dropping,8:45,Brunswick Pt corner - marsh edge,32000,,,32000,FALSE,BPPeeps2008.xls
2613,24-Apr-08,dropping,8:50,West end mumblies,12000,,,12000,FALSE,BPPeeps2008.xls
2614,24-Apr-08,dropping,8:55,west end pilings,120,,,120,FALSE,BPPeeps2008.xls
2615,24-Apr-08,dropping,9:05,C.Port corner,42000,,,42000,FALSE,BPPeeps2008.xls
2616,24-Apr-08,dropping,9:30,CP jetty side marsh,11000,,,11000,TRUE,BPPeeps2008.xls
2617,24-Apr-08,dropping,9:30,C.Port corner,26000,,,26000,TRUE,BPPeeps2008.xls
2618,24-Apr-08,dropping,9:35,east end pilings (inner mud),1500,,,1500,TRUE,BPPeeps2008.xls
2619,24-Apr-08,dropping,9:35,east end pilings - on outer mud,1000,,,1000,TRUE,BPPeeps2008.xls
2620,24-Apr-08,dropping,9:40,off pilings (inner mud),11500,,,11500,TRUE,BPPeeps2008.xls
2621,24-Apr-08,dropping,9:47,Bruns.corner and west end mumblies,47500,,,47500,TRUE,BPPeeps2008.xls
2622,24-Apr-08,,,TOTAL of sweep count CP to BP,,,,98500,total,BPPeeps2008.xls
2623,25-Apr-08,dropping,8:35,WNW side Bruns(Canoe Pass),,,,,FALSE,BPPeeps2008.xls
2624,25-Apr-08,dropping,8:40,Brunswick Pt corner to pilings,67000,,,67000,FALSE,BPPeeps2008.xls
2625,25-Apr-08,dropping,8:45,off pilings (inner mud and mumblies),15000,,,15000,FALSE,BPPeeps2008.xls
2626,25-Apr-08,dropping,8:50,east end pilings - on outer mud,6000,,,6000,FALSE,BPPeeps2008.xls
2627,25-Apr-08,dropping,8:55,Coal Port corner to 34th,40000,,,40000,FALSE,BPPeeps2008.xls
2628,25-Apr-08,dropping,8:55,CP jetty side marsh,5000,,,5000,FALSE,BPPeeps2008.xls
2629,25-Apr-08,dropping,9:14,CP jetty side marsh,5000,,,5000,TRUE,BPPeeps2008.xls
2630,25-Apr-08,dropping,9:14,C.Port corner,43000,,,43000,TRUE,BPPeeps2008.xls
2631,25-Apr-08,dropping,9:20,off 34th pullout - outer tide edge,7000,,,7000,TRUE,BPPeeps2008.xls
2632,25-Apr-08,dropping,9:20,off 34th pullout - inner mud,4500,,,4500,TRUE,BPPeeps2008.xls
2633,25-Apr-08,dropping,9:25,E of east end pilings - inner mud,6000,,,6000,TRUE,BPPeeps2008.xls
2634,25-Apr-08,dropping,9:30,off pilings (inner mud),15000,,,15000,TRUE,BPPeeps2008.xls
2635,25-Apr-08,dropping,9:35,view corner - mid range mud,16000,,,16000,TRUE,BPPeeps2008.xls
2636,25-Apr-08,dropping,9:35,Bruns.corner and west end mumblies(tide edge),33500,,,33500,TRUE,BPPeeps2008.xls
2637,25-Apr-08,,,TOTAL of sweep count CP to BP,,,,130000,total,BPPeeps2008.xls
2638,26-Apr-08,high,7:10,WNW side Bruns(Canoe Pass),0,,,0,FALSE,BPPeeps2008.xls
2639,26-Apr-08,high,7:20,CP jetty side marsh,2200,,,2200,AVG 1,BPPeeps2008.xls
2640,26-Apr-08,high,7:20,C.Port corner,28000,,,28000,AVG 1,BPPeeps2008.xls
2641,26-Apr-08,high,7:25,off 34th pullout - inner mud,5000,,,5000,AVG 1,BPPeeps2008.xls
2642,26-Apr-08,high,7:25,off 34th pullout - outer tide edge,9500,,,9500,AVG 1,BPPeeps2008.xls
2643,26-Apr-08,high,7:30,E of east end pilings - inner mud,3000,,,3000,AVG 1,BPPeeps2008.xls
2644,26-Apr-08,high,7:35,off pilings (inner mud) to view corner,49000,,,49000,AVG 1,BPPeeps2008.xls
2645,26-Apr-08,high,7:38,Bruns.corner and west end mumblies(tide edge),18000,,,18000,AVG 1,BPPeeps2008.xls
2646,26-Apr-08,high,8:08,CP jetty side marsh,1500,,,1500,AVG 2,BPPeeps2008.xls
2647,26-Apr-08,high,8:08,C.Port corner,24000,,,24000,AVG 2,BPPeeps2008.xls
2648,26-Apr-08,high,8:15,off 34th pullout - inner mud,7000,,,7000,AVG 2,BPPeeps2008.xls
2649,26-Apr-08,high,8:15,off 34th pullout - outer tide edge,8000,,,8000,AVG 2,BPPeeps2008.xls
2650,26-Apr-08,high,8:20,E of east end pilings - inner mud,6500,,,6500,AVG 2,BPPeeps2008.xls
2651,26-Apr-08,high,8:20,E of east end pilings - outer mud,4500,,,4500,AVG 2,BPPeeps2008.xls
2652,26-Apr-08,high,8:25,off pilings (inner mud) to view corner,33000,,,33000,AVG 2,BPPeeps2008.xls
2653,26-Apr-08,high,8:25,off pilings (outer mud) to view corner,7500,,,7500,AVG 2,BPPeeps2008.xls
2654,26-Apr-08,high,8:28,Bruns.corner and west end mumblies(tide edge),23500,,,23500,AVG 2,BPPeeps2008.xls
2655,26-Apr-08,,,TOTAL of first sweep count CP to BP,,,,114700,total,BPPeeps2008.xls
2656,26-Apr-08,,,TOTAL of second sweep count CP to BP,,,,115500,total,BPPeeps2008.xls
2657,26-Apr-08,,,TOTAL for day (average of two counts),,,,115100,total,BPPeeps2008.xls
2658,27-Apr-08,high,8:10,WNW side Bruns(Canoe Pass),100,,,100,FALSE,BPPeeps2008.xls
2659,27-Apr-08,high,8:23,CP jetty side marsh thru corner to 34th,51000,,,51000,TRUE,BPPeeps2008.xls
2660,27-Apr-08,high,8:30,off pilings (flock 1),10000,,,10000,TRUE,BPPeeps2008.xls
2661,27-Apr-08,high,8:35,off pilings (flock 2),10500,,,10500,TRUE,BPPeeps2008.xls
2662,27-Apr-08,high,8:40,off pilings (flock 3),13500,,,13500,TRUE,BPPeeps2008.xls
2663,27-Apr-08,high,8:45,west end pilings to view corner,10000,,,10000,TRUE,BPPeeps2008.xls
2664,27-Apr-08,high,8:53,Bruns.corner and west end mumblies,57000,,,57000,TRUE,BPPeeps2008.xls
2665,27-Apr-08,high,9:19,CP jetty side marsh thru corner to 34th,46000,,,46000,FALSE,BPPeeps2008.xls
2666,27-Apr-08,high-dropping,9:25,34th to E end pilings (inner mud),11000,,,11000,FALSE,BPPeeps2008.xls
2667,27-Apr-08,high-dropping,9:25,34th to E end pilings (outer mud),1000,,,1000,FALSE,BPPeeps2008.xls
2668,27-Apr-08,high-dropping,9:30,E end pilings (inner mud),10000,,,10000,FALSE,BPPeeps2008.xls
2669,27-Apr-08,high-dropping,9:35,pilings - inner mud,14000,,,14000,FALSE,BPPeeps2008.xls
2670,27-Apr-08,high-dropping,9:35,west end pilings to BP corner (inner mud),13000,,,13000,FALSE,BPPeeps2008.xls
2671,27-Apr-08,high-dropping,9:38,Bruns.corner and west end mumblies(tide edge),46000,,,46000,FALSE,BPPeeps2008.xls
2672,27-Apr-08,,,TOTAL for day (use first count),,,,152000,total,BPPeeps2008.xls
2673,28-Apr-08,high,9:15,WNW side Bruns(Canoe Pass),400,,,400,FALSE,BPPeeps2008.xls
2674,28-Apr-08,high,9:30,CP jetty side marsh,8000,,,8000,TRUE,BPPeeps2008.xls
2675,28-Apr-08,high,9:35,C.Port corner (far area),16500,,,16500,TRUE,BPPeeps2008.xls
2676,28-Apr-08,high,9:35,C.Port corner (near area),5000,,,5000,TRUE,BPPeeps2008.xls
2677,28-Apr-08,high,9:40,34th pullout and eastwards,9000,,,9000,TRUE,BPPeeps2008.xls
2678,28-Apr-08,high,9:45,34th pullout to mid pilings - inner mud,14500,,,14500,TRUE,BPPeeps2008.xls
2679,28-Apr-08,high,9:50,pilings to view corner - inner mud,24500,,,24500,TRUE,BPPeeps2008.xls
2680,28-Apr-08,high,9:55,west end mumblies - outer edge,19000,,,19000,TRUE,BPPeeps2008.xls
2681,28-Apr-08,high,10:00,Bruns.corner along marsh edge to far tide edge,35000,,,35000,TRUE,BPPeeps2008.xls
2682,28-Apr-08,,,TOTAL of sweep count CP to BP,,,,131500,total,BPPeeps2008.xls
2683,29-Apr-08,high-dropping,12:57,WNW side Bruns(Canoe Pass),0,,,0,FALSE,BPPeeps2008.xls
2684,29-Apr-08,high-dropping,13:24,CP jetty side marsh,0,,,0,TRUE,BPPeeps2008.xls
2685,29-Apr-08,high-dropping,13:25,C.Port corner,0,,,0,TRUE,BPPeeps2008.xls
